Domain	Phylum	Class	Order	Family	Genus	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.67602409076374	0.0333350845854786	3.33350845854786	3807
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	2.08155805364445	0.0569035909807924	5.69035909807924	9812
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.627765391562864	0.00139218180010154	0.139218180010154	266
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.123612645556907	0.000248431202959092	0.0248431202959092	27
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.02720039132185	0.00617794995157612	0.617794995157612	791
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.371743456624057	0.000940949087025075	0.0940949087025075	111
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.729638824102471	0.00317837991405945	0.317837991405945	358
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.336606149925177	0.000715307582260372	0.0715307582260372	96
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.37398787754651	0.015076518606274	1.5076518606274	1858
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.851854702375297	0.00498969195374824	0.498969195374824	501
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.882066164960359	0.00557311766154857	0.557311766154857	543
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.758284005552001	0.00307312127740464	0.307312127740464	388
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	Clostridia_UCG.014	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.783415490376001	0.0033330128513284	0.33330128513284	416
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.899099504259139	0.00502072818237265	0.502072818237265	568
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.763793100336776	0.0039015695400307	0.39015695400307	394
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.179607832778518	0.000360159499206792	0.0360159499206792	42
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.400053367985437	0.00114128984160001	0.114128984160001	124
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.548584145515239	0.00225797346881174	0.225797346881174	208
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.353357876019297	0.001232278518873	0.1232278518873	103
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.393682185529496	0.00139030920017005	0.139030920017005	121
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.867941522268752	0.00612204286600569	0.612204286600569	523
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.979392900676131	0.00718958947444101	0.718958947444101	700
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.446021629956171	0.00125172431410617	0.125172431410617	147
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.186556692733846	0.000396696599228245	0.0396696599228245	44
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.33415941397809	0.000984435555739777	0.0984435555739777	95
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.353357876019297	0.00103835878824538	0.103835878824538	103
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.502826654954564	0.00235062376887722	0.235062376887722	179
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.478883100875949	0.00151294253569169	0.151294253569169	165
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.447913983633876	0.00139281008846226	0.139281008846226	148
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.0684573806558517	0.000138471277100807	0.0138471277100807	14
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.103219486915064	0.000199604420330618	0.0199604420330618	22
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.534892467521363	0.0011067976284497	0.11067976284497	199
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.771927886218547	0.00351722392410477	0.351722392410477	403
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.287583271936735	0.00103812759531899	0.103812759531899	77
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.45725400988802	0.00110078277886497	0.110078277886497	153
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.647287531265339	0.00182862775104725	0.182862775104725	282
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.290306130272208	0.000564240192709727	0.0564240192709727	78
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.523936710436671	0.00126615668689	0.126615668689	192
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.56863093953455	0.0145279521732931	1.45279521732931	2955
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.708400170582579	0.00169729691615756	0.169729691615756	337
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.21003778858337	0.00748075862565037	0.748075862565037	1248
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.730624737084122	0.00207823182415496	0.207823182415496	359
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.0452275399373769	5.82618546690403e-05	0.00582618546690403	9
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.0452275399373769	5.50176056338028e-05	0.00550176056338028	9
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.870803440249159	0.00341865926281511	0.341865926281511	527
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.35359256636919	0.0154898252250359	1.54898252250359	1769
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.420639898767214	0.000777117936345922	0.0777117936345922	134
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.816160433315839	0.00238136360543684	0.238136360543684	455
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.713552004209016	0.00314679523748183	0.314679523748183	342
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.630254191966559	0.00209316129838483	0.209316129838483	268
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.210037788583369	0.000432327958903413	0.0432327958903413	51
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.284843234570706	0.000674739870023794	0.0674739870023794	76
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.203457443272048	0.000365104911778732	0.0365104911778732	49
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.219725055986501	0.000438176536457911	0.0438176536457911	54
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.336606149925177	0.000956108637843975	0.0956108637843975	96
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.295701162158914	0.000821085474997947	0.0821085474997947	80
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.371743456624057	0.000879166138638956	0.0879166138638956	111
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.247554149851258	0.000504759157773291	0.0504759157773291	63
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus_Arthromitus	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae_/_Candidatus_Arthromitus	0.387216143280264	0.00104303860126756	0.104303860126756	118
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus_Arthromitus	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae_/_Candidatus_Arthromitus	0.402156493073201	0.0012378075951874	0.12378075951874	125
